178,76,1679.84,1113,52,190000,39.7,9.39,2260,0.24,84.1,0.29,0.36,0.68,0.11,0.56,139.5,15.55,2.29,0.24,0.33,75.26,0,0.53,351.67,0.18,9.24,0.51,3.65,-3.2,-0.39,2.17,0,2.17,25,1530,0.01,26.88,78,55,750,430.12,220.76,104.52,3.4,0,4260.97,66.11,8.02,0
179,74,1751.49,1095.38,119,185000,39.46,8.79,2240,0.22,82.6,0.18,0.22,0.39,0.09,0.3,52.61,31.53,2.28,0.18,0.22,75.26,0,0.52,351.67,0.18,9.24,0.27,2.9,-3.49,-0.47,2.17,0,2.17,27,1710,0.01,27.12,78,55,694.62,291.55,192.72,51.62,3.6,0,5158.25,66.11,8.11,0
181,59,1448.34,1191.93,58,147500,30.63,4.48,1880,0.15,78.5,0.2,0.24,0.35,0.14,0.22,51.12,24.43,1.77,0.18,0.22,75.26,0,0.41,351.67,0.18,9.24,0.48,2.57,-2.98,-0.63,2.16,0,2.16,21,1440,0.01,23.96,78,55,430.12,430.12,238.05,124.71,1.81,0,5277.95,66.12,7.72,0
182,114,1123.09,491.78,23,285000,34.17,9.31,2280,0.27,125,0.2,0.26,0.74,0.11,0.63,203.68,39.88,1.97,0.16,0.23,75.26,0,0.45,351.67,0.18,9.24,1.99,7.31,-3.62,-0.51,2.19,0,2.19,26,1530,0.01,18.24,78,55,650,492.44,334.28,117.4,1.94,0,27250.38,65.73,7.58,1
184,68,1565.97,1278.19,72,170000,33.65,6.81,1950,0.2,87.2,0.21,0.3,0.52,0.18,0.34,69.31,20.42,1.94,0.18,0.25,75.26,0,0.45,351.67,0.18,9.24,0.4,2,-2.83,-0.41,1.94,0,1.94,26,1530,0.01,22.37,78,55,585.23,316.23,196.58,83.62,2.98,0,3671.85,66.17,7.83,0
185,89,1388.78,1321.27,59,222500,34.78,8.44,2160,0.24,103,0.23,0.27,0.39,0.18,0.21,28.04,13.58,2.01,0.23,0.29,75.26,0,0.46,351.67,0.18,9.24,0.28,2.88,-2.96,-0.45,1.94,0,1.94,27,1620,0.01,20.97,78,55,943.4,471.7,178.61,111.67,5.28,0,6055.87,66.17,7.6,0
186,51,1748.84,1563.45,48,127500,35.14,7.79,1590,0.22,80.2,0.23,0.3,0.42,0.17,0.25,36.05,13.07,2.03,0.23,0.29,75.26,0,0.47,351.67,0.18,9.24,-0.39,2.18,-3.45,-0.49,1.93,0,1.93,20,1170,0.01,19.83,78,55,565.69,212.13,123.74,73.19,4.57,0,3980.58,66.34,7.94,0
187,74,1564.49,1774.34,136,185000,37.01,8.88,2200,0.24,84.1,0.24,0.3,0.42,0.18,0.24,56.04,14.49,2.14,0.22,0.29,75.26,0,0.49,351.67,0.18,9.24,1.13,4.21,-2.77,-0.54,2.16,0,2.16,25,1530,0.01,26.16,78,55,707.11,282.84,169.71,68.31,4.17,0,4560.84,66.42,7.65,0
188,68,1682.62,1640.74,29,170000,35.82,8.77,1720,0.24,98.8,0.25,0.33,0.49,0.23,0.26,31.35,11.74,2.07,0.24,0.31,75.26,0,0.48,351.67,0.18,9.24,-0.01,2.22,-3.2,-0.69,2.16,0,2.16,20,1170,0.01,17.4,78,55,583.1,360.56,206.33,92.35,2.83,0,3298.6,66.37,7.84,0
189,101,1717.83,1202.63,43,252500,35.07,7.93,1950,0.23,129.5,0.21,0.26,0.44,0.11,0.33,65.95,20.59,2.03,0.21,0.26,75.26,0,0.47,351.67,0.18,9.24,-0.82,3.38,-3.48,-0.35,2.17,0,2.17,21,1260,0,15.06,78,55,777.82,353.55,263.56,95.35,2.95,0,4537.02,66.16,8.03,0
190,71,1664.7,1125,82,177500,32.23,6.27,1830,0.2,97,0.3,0.39,0.63,0.16,0.47,40.62,19.76,1.86,0.23,0.31,75.26,0,0.43,351.67,0.18,9.24,-1.1,5.57,-3.25,-0.45,2.17,0,2.17,23,1350,0.01,18.87,78,55,502.49,403.11,256.79,113.33,1.96,0,4218.47,66.11,8,0
191,112,1574.55,1237.38,134,280000,35.71,13.23,2450,0.37,114.3,0.34,0.43,0.58,0.3,0.28,24.84,8.85,2.06,0.3,0.37,75.26,0,0.47,351.67,0.18,9.24,0.34,2.38,-2.77,-0.55,2.17,0,2.17,30,1800,0.01,21.44,78,55,565.69,353.55,300.52,82.38,1.88,0,4023.15,66.16,7.85,0
1,2274,805.86,358.51,60,5685000,24.65,6.74,22260,0.27,255.4,0.29,0.37,0.63,0.1,0.54,235.92,82.87,0.44,0.15,0.22,67.87,0,0.36,421.21,1.83,14.78,1.61,6.54,-3.68,-0.07,1.96,0,1.96,202,10350,0,87.16,64,39,3448.19,1612.45,1209.38,249.81,2.85,0,15749.24,65.61,7.22,1
2,319,798.03,952.23,32,797500,29.16,5.88,7780,0.2,102.5,0.27,0.31,0.53,0.15,0.38,47.49,15.52,0.52,0.22,0.29,67.87,0,0.43,421.21,1.83,14.78,0.69,3.95,-3.95,-0.33,2.17,0,2.17,65,3240,0,75.9,64,39,3010.4,430.12,196.51,95.2,15.32,1,12193.37,65.88,7.01,0
3,4408,1107.45,590.08,90,11020000,30.93,9.28,47220,0.3,233.4,0.22,0.28,0.69,0.05,0.65,66.84,22.35,0.56,0.21,0.26,67.87,0,0.46,421.21,1.83,14.78,0.28,3.79,-2.98,-0.29,2.18,0,2.18,476,25470,0,202.33,64,39,3500,3850,3044.29,555.9,1.15,0,5676.17,65.75,7.47,0
4,743,1041.09,713.03,67,1857500,30.19,7.62,14040,0.25,132.3,0.25,0.31,0.5,0.13,0.38,47.75,20.1,0.54,0.22,0.27,67.87,0,0.44,421.21,1.83,14.78,0.17,2.79,-3,-0.19,2.18,0,2.18,139,7290,0,106.12,64,39,3919.5,761.58,359.64,183.67,10.9,1,5233.67,65.8,7.36,0
5,28526,1203.39,699.4,61,71315000,28.89,10.26,160740,0.35,443.7,0.22,0.27,0.93,0.06,0.87,71.21,26.08,0.52,0.24,0.28,67.87,0,0.43,421.21,1.83,14.78,-0.39,3.6,-3.22,-0.26,2.18,0,2.18,1695,95310,0,362.3,64,39,7274.96,7901.42,5852.2,1615.1,1.24,0,6046.68,65.82,7.54,0
6,4326,1232.9,73.49,90,10815000,31.58,8.27,31760,0.26,340.5,0.24,0.29,0.7,0.09,0.6,78.55,28.62,0.57,0.19,0.23,67.87,0,0.47,421.21,1.83,14.78,0.14,3.35,-3.25,-0.33,2.24,0,2.24,346,19710,0,93.27,64,39,4650,4150,2247.85,1155.84,2.07,0,8071.34,65.53,7.78,0
7,91,795.4,1240.82,71,227500,29.64,5.63,3330,0.19,68.3,0.26,0.28,0.42,0.15,0.27,25.82,15.57,0.53,0.24,0.28,67.87,0,0.44,421.21,1.83,14.78,0.19,2.26,-4.16,-0.19,1.93,0,1.93,29,1530,0.01,48.74,64,39,1486.61,316.23,100.17,75.54,14.84,0,18827.22,66.01,6.91,0
8,456,1021.34,875.62,88,1140000,30.63,8.05,9170,0.26,124.3,0.23,0.27,0.47,0.06,0.4,49.12,21.71,0.55,0.22,0.27,67.87,0,0.45,421.21,1.83,14.78,0.07,2.64,-3.01,-0.18,1.94,0,1.94,97,5130,0,73.76,64,39,3301.51,550,284.09,93.71,11.62,1,5621.68,65.87,7.28,0
9,2012,1280.2,733.65,68,5030000,30.87,7.57,37960,0.24,132.5,0.27,0.33,0.92,0.11,0.81,74.32,21.31,0.56,0.21,0.27,67.87,0,0.45,421.21,1.83,14.78,0.22,3.71,-3.07,-0.28,2.18,0,2.18,367,20700,0,286.47,64,39,6211.68,1903.94,1122.68,317.17,5.53,0,6237.14,65.84,7.62,0
11,1115,1290.31,636.15,66,2787500,30.37,8.69,13830,0.29,201.6,0.29,0.35,0.77,0.14,0.63,60.01,18.14,0.55,0.24,0.29,67.87,0,0.45,421.21,1.83,14.78,-0.1,3.41,-3.15,-0.38,2.18,0,2.18,152,8460,0,68.62,64,39,3447.1,1411.56,824.28,212.62,4.18,0,7016.73,65.8,7.66,0
12,86,1244.77,315.95,51,215000,33.17,5.49,3150,0.17,68.3,0.21,0.24,0.39,0.15,0.24,75.23,27.28,0.6,0.18,0.22,67.87,0,0.49,421.21,1.83,14.78,1.59,9.71,-3.01,-0.29,1.96,0,1.96,33,1620,0.01,46.15,64,39,1460.31,212.13,69.33,77.45,21.06,1,8124.04,65.64,7.71,0
14,58,1019.66,1033.9,51,145000,29.83,5.9,2450,0.2,59.2,0.27,0.34,0.52,0.24,0.29,18.94,10.56,0.54,0.26,0.33,67.87,0,0.44,421.21,1.83,14.78,-0.12,1.74,-3.08,-0.22,1.94,0,1.94,20,1080,0.01,41.4,64,39,1140.18,141.42,70.71,24.25,16.12,1,8545.83,65.95,7.23,0
15,453,852.49,287.42,56,1132500,26.39,7.08,7430,0.27,152.4,0.28,0.35,0.65,0.1,0.55,93.32,24.18,0.47,0.19,0.26,67.87,0,0.39,421.21,1.83,14.78,0.39,2.33,-3.1,-0.17,2.19,0,2.19,78,4140,0,48.75,64,39,2704.16,721.11,368.74,195.92,7.33,0,15742.59,65.58,7.29,1
16,166,1152.89,758.81,72,415000,28.69,6.67,5000,0.23,83,0.26,0.33,0.73,0.11,0.62,51.39,16.36,0.52,0.23,0.31,67.87,0,0.42,421.21,1.83,14.78,-0.1,2.27,-3,-0.34,2.17,0,2.17,41,2340,0.01,60.24,64,39,1882.15,427.2,182.33,98.3,10.32,0,5334.77,65.84,7.47,0
17,867,1059.49,581.31,46,2167500,31.08,8.26,15780,0.27,137.4,0.19,0.23,0.7,0.08,0.62,99.72,29.36,0.56,0.19,0.24,67.87,0,0.46,421.21,1.83,14.78,-0.44,3.22,-3.08,-0.23,2.18,0,2.18,164,9000,0,114.88,64,39,3146.82,1131.37,637.97,408.01,4.93,0,5679.31,65.74,7.42,0
20,351,1139.46,247.31,40,877500,32.86,9.06,5390,0.28,162.8,0.28,0.33,0.68,0.15,0.53,69.8,22.46,0.59,0.21,0.27,67.87,0,0.48,421.21,1.83,14.78,0.09,3.6,-2.98,-0.45,2.2,0,2.2,60,3150,0,33.11,64,39,1811.77,921.95,423.38,243.51,4.28,0,9384.24,65.6,7.62,0
23,189,1159.69,327.69,52,472500,27.3,5.86,5200,0.21,90.9,0.31,0.38,0.57,0.18,0.39,28.87,12.93,0.49,0.25,0.33,67.87,0,0.4,421.21,1.83,14.78,-0.17,2.61,-2.97,-0.27,2.19,0,2.19,52,2790,0.01,57.23,64,39,2140.09,320.16,152.42,87.92,14.04,1,7573.28,65.64,7.62,0
26,772,1141.27,486.16,12,1930000,32.34,9.01,12830,0.28,150.4,0.21,0.26,0.45,0.1,0.35,66.45,21.42,0.58,0.2,0.25,67.87,0,0.48,421.21,1.83,14.78,0.53,4.02,-2.95,-0.35,2.18,0,2.18,138,7830,0,85.29,64,39,2050,1735.66,969.66,323.06,2.11,0,5598.96,65.71,7.54,0
30,227,1048.59,618.22,59,567500,29.17,8.95,6140,0.31,92.4,0.27,0.35,0.65,0.13,0.52,38.85,11.92,0.53,0.26,0.34,67.87,0,0.43,421.21,1.83,14.78,0.09,3.26,-3,-0.4,2.18,0,2.18,69,3600,0.01,66.43,64,39,1569.24,874.64,321.23,278.65,4.89,0,5765.63,65.76,7.4,0
37,78,1351.19,138.78,109,195000,29.49,7.29,2850,0.25,68.4,0.27,0.39,1.01,0.14,0.87,54.87,11.27,0.53,0.25,0.37,67.87,0,0.43,421.21,1.83,14.78,-0.33,1.95,-3.07,-0.32,1.98,0,1.98,28,1530,0.01,41.65,64,39,1106.8,223.61,120.06,53.53,9.22,0,6950.66,65.58,7.89,0
38,1226,1119.23,705.94,115,3065000,32.61,6.83,20100,0.21,152.5,0.18,0.22,0.6,0.07,0.52,126.31,40.32,0.59,0.16,0.2,67.87,0,0.48,421.21,1.83,14.78,-0.37,3.24,-2.91,-0.29,2.18,0,2.18,217,12330,0,131.81,64,39,3802.96,1431.78,728.33,341.35,5.22,0,5480.47,65.81,7.45,0
40,65,1225.75,255.38,63,162500,33.35,5.83,2360,0.17,68.9,0.19,0.23,0.33,0.15,0.19,51.76,21.34,0.6,0.18,0.23,67.87,0,0.49,421.21,1.83,14.78,0.22,2.81,-3.22,-0.2,1.97,0,1.97,21,1170,0.01,34.27,64,39,1096.59,158.11,90.3,42.55,12.14,1,8373.24,65.61,7.71,0
43,53,909.57,915.96,48,132500,29.85,6.07,2050,0.2,64.6,0.27,0.32,0.47,0.2,0.27,18.85,11.28,0.54,0.27,0.32,67.87,0,0.44,421.21,1.83,14.78,-0.36,1.74,-2.94,-0.25,2.17,0,2.17,9,540,0,31.72,64,39,921.95,141.42,45.46,44.78,20.28,1,8102.67,65.88,7.15,0
44,91,923.82,1138.51,45,227500,25.18,6.35,2210,0.25,102.9,0.26,0.36,0.55,0.2,0.35,28.41,10.93,0.45,0.24,0.34,67.87,0,0.37,421.21,1.83,14.78,0.27,2.16,-3.27,-0.15,2.16,0,2.16,15,900,0,21.47,64,39,777.82,353.55,212.13,89.44,3.67,0,12120.43,65.98,7.09,0
49,175,1279.58,827.25,41,437500,29.53,8.52,4410,0.29,99.2,0.28,0.32,0.64,0.14,0.5,35.72,15.83,0.53,0.26,0.31,67.87,0,0.44,421.21,1.83,14.78,-0.23,3.63,-3.08,-0.45,2.17,0,2.17,48,2610,0.01,44.45,64,39,921.95,602.08,424.75,134.23,2.17,0,6083.1,65.89,7.58,0
50,51,1064.12,432.69,51,127500,31.61,5.26,2210,0.17,57.7,0.25,0.28,0.46,0.14,0.31,31.13,15.77,0.57,0.24,0.28,67.87,0,0.47,421.21,1.83,14.78,-0.85,2.83,-3.12,-0.26,1.96,0,1.96,22,1170,0.01,38.31,64,39,1140.18,70.71,35.36,36.38,32.25,1,6946.12,65.67,7.48,0
52,123,1016.17,810.08,83,307500,30.95,7.13,3970,0.23,77.5,0.23,0.29,0.45,0.12,0.33,33.47,15.39,0.56,0.22,0.28,67.87,0,0.46,421.21,1.83,14.78,0.87,4.06,-3.03,-0.15,1.94,0,1.94,36,2070,0.01,51.26,64,39,1612.45,250,137.5,52.36,11.73,1,5077.57,65.84,7.3,0
56,139,1236.71,942.19,91,347500,32.04,5.64,3660,0.18,94.9,0.2,0.23,0.38,0.12,0.26,47.1,24.36,0.58,0.19,0.22,67.87,0,0.47,421.21,1.83,14.78,-0.22,2.09,-3.12,-0.59,2.17,0,2.17,40,2070,0.01,38.55,64,39,850,950,352.94,309.47,2.41,0,4920.93,65.93,7.5,0
62,145,1125.92,638.63,84,362500,33.32,6.2,2960,0.19,122.5,0.24,0.31,0.76,0.1,0.66,102.64,36.36,0.6,0.18,0.24,67.87,0,0.49,421.21,1.83,14.78,-0.15,2.85,-3.09,-0.29,1.95,0,1.95,26,1530,0,24.17,64,39,1104.54,502.49,268.3,136.95,4.12,0,5870.52,65.78,7.48,0
67,115,1261.36,964.88,33,287500,31.25,7.73,3660,0.25,78.6,0.27,0.33,0.59,0.15,0.43,27.8,12.99,0.56,0.25,0.31,67.87,0,0.46,421.21,1.83,14.78,0.56,5.7,-3.01,-0.44,2.17,0,2.17,42,2340,0.01,46.59,64,39,1192.69,360.56,169.43,98.23,7.04,0,5737.44,65.95,7.52,0
68,94,1062.21,719.81,83,235000,31.88,7.67,2960,0.24,79.4,0.27,0.3,0.7,0.14,0.56,34.72,17.25,0.57,0.25,0.3,67.87,0,0.47,421.21,1.83,14.78,0.16,3.03,-3.1,-0.41,1.95,0,1.95,33,1800,0.01,37.28,64,39,912.41,412.31,196.18,128.28,4.65,0,5066.66,65.81,7.38,0
70,120,1133.71,445.77,54,3e+05,30.43,4.79,3020,0.16,99.3,0.2,0.25,0.41,0.1,0.31,94.58,29.85,0.55,0.17,0.22,67.87,0,0.45,421.21,1.83,14.78,-0.36,3.01,-2.92,-0.48,2.19,0,2.19,30,1710,0.01,30.4,64,39,1000,500,282.26,152.27,3.54,0,5861.72,65.69,7.55,0
72,150,1238.74,473.91,35,375000,31.06,6.49,3600,0.21,104.2,0.24,0.28,0.41,0.18,0.23,47.79,23.23,0.56,0.2,0.24,67.87,0,0.46,421.21,1.83,14.78,0.91,4.39,-3.1,-0.37,2.18,0,2.18,41,2160,0.01,34.56,64,39,1220.66,360.56,242.94,75.96,5.02,0,6594.33,65.72,7.66,0
74,200,1161.09,916.51,163,5e+05,30.97,6.24,5470,0.2,91.4,0.21,0.26,0.41,0.12,0.29,65.55,21.55,0.56,0.19,0.24,67.87,0,0.46,421.21,1.83,14.78,0.26,3.24,-2.96,-0.44,2.17,0,2.17,60,3330,0.01,59.84,64,39,1154.34,996.24,505.41,277.34,2.28,0,4677.99,65.91,7.42,0
76,76,1010.7,741.46,84,190000,31.83,5.22,2880,0.16,66,0.2,0.25,0.39,0.11,0.28,50.22,21.16,0.57,0.19,0.25,67.87,0,0.47,421.21,1.83,14.78,-0.07,2.17,-2.92,-0.28,2.17,0,2.17,35,1800,0.01,43.65,64,39,1154.34,304.14,115.4,80.83,10,0,5442.91,65.81,7.32,0
81,195,1245.35,585.46,69,487500,31.25,7.15,5830,0.23,83.6,0.23,0.28,0.5,0.15,0.35,54.23,18.05,0.56,0.21,0.27,67.87,0,0.46,421.21,1.83,14.78,0.73,3.81,-3.04,-0.27,2.18,0,2.18,65,3690,0.01,69.72,64,39,1217.58,901.39,423.51,309.49,2.87,0,6636.45,65.77,7.63,0
86,50,881.82,958.68,88,125000,32.32,4.43,1790,0.14,69.8,0.21,0.28,0.39,0.19,0.19,109.63,15.34,0.58,0.18,0.27,67.87,0,0.48,421.21,1.83,14.78,0.79,3.53,-2.3,-0.39,1.94,0,1.94,18,990,0.01,25.63,64,39,650,200,126.92,38.81,5.12,0,9297.79,65.89,7.1,0
88,380,1126.53,786.83,73,950000,29.82,7.74,9040,0.26,105.1,0.26,0.32,0.75,0.09,0.65,79.79,21.44,0.54,0.23,0.29,67.87,0,0.44,421.21,1.83,14.78,-0.56,3.32,-3.03,-0.15,1.94,0,1.94,102,5670,0.01,86.02,64,39,2466.78,632.46,297.99,143.26,8.28,0,4892.53,65.85,7.43,0
97,148,1289.87,81.32,30,370000,31.11,9.12,4340,0.29,85.3,0.28,0.37,0.64,0.14,0.49,36.93,14.3,0.56,0.25,0.34,67.87,0,0.46,421.21,1.83,14.78,0.59,2.95,-3.17,-0.32,2.22,0,2.22,42,2430,0.01,50.91,64,39,1209.34,651.92,279.98,147.71,4.32,0,7005.85,65.54,7.84,0
100,77,971.94,820.74,74,192500,34.3,4.48,2700,0.13,71.3,0.17,0.21,0.34,0.14,0.2,52.65,26.59,0.62,0.17,0.21,67.87,0,0.51,421.21,1.83,14.78,0.04,3.44,-2.85,-0.35,2.17,0,2.17,36,1800,0.01,37.87,64,39,948.68,269.26,154.51,57.02,6.14,0,5903.61,65.84,7.25,0
103,214,1186.12,969.47,145,535000,31.31,6.94,6440,0.22,83.1,0.22,0.27,0.51,0.12,0.39,67.32,20.51,0.56,0.21,0.26,67.87,0,0.46,421.21,1.83,14.78,0.32,4.84,-3.81,-0.33,2.17,0,2.17,92,5130,0.01,77.52,64,39,1081.67,970.82,613.56,260.23,1.76,0,5037.66,65.94,7.43,0
104,270,1256.1,38.27,153,675000,33.02,8.68,5830,0.26,115.8,0.3,0.4,0.77,0.15,0.62,33.76,14.32,0.59,0.25,0.33,67.87,0,0.49,421.21,1.83,14.78,0.33,3.3,-2.98,-0.57,2.24,0,2.24,58,3420,0.01,50.35,64,39,1543.53,715.89,353.37,174.91,4.37,0,8103.42,65.52,7.82,0
108,346,979.18,617.03,62,865000,31.34,7.31,7320,0.23,118.2,0.24,0.3,0.53,0.16,0.37,91.49,24.66,0.56,0.2,0.25,67.87,0,0.46,421.21,1.83,14.78,0.34,2.48,-2.71,-0.26,1.95,0,1.95,88,4770,0.01,61.95,64,39,2102.97,670.82,365.02,150.02,5.76,0,7044.33,65.75,7.32,0
109,281,1107.74,777.3,100,702500,35.16,6.84,6360,0.19,110.5,0.19,0.2,0.39,0.11,0.27,55.34,30.29,0.63,0.17,0.2,67.87,0,0.52,421.21,1.83,14.78,0.69,3.65,-2.98,-0.2,2.18,0,2.18,78,4140,0.01,57.58,64,39,1874.17,559.02,350.18,145.32,5.35,0,4783.72,65.84,7.41,0
110,170,1311.73,582.77,171,425000,30.55,6.98,4460,0.23,95.3,0.26,0.33,0.54,0.15,0.39,39.73,16.82,0.55,0.22,0.29,67.87,0,0.45,421.21,1.83,14.78,0.47,3.3,-3.31,-0.54,2.18,0,2.18,47,2790,0.01,46.8,64,39,912.41,608.28,412.5,151.41,2.21,0,7770.7,65.78,7.7,0
111,455,475.53,199.68,101,1137500,37.91,1.51,8700,0.04,130.7,0.04,0.05,0.1,0.02,0.08,1437.91,698.98,0.68,0.04,0.04,67.87,0,0.56,421.21,1.83,14.78,0.39,3.1,-1.09,0,0,0,0,99,5670,0,66.54,64,39,1775.53,1068.88,660.44,304.55,2.69,0,19889.29,65.49,6.91,0
112,90,938.69,873.77,110,225000,30.81,5.49,3120,0.18,72.1,0.2,0.23,0.36,0.1,0.26,63.13,26.88,0.55,0.18,0.23,67.87,0,0.45,421.21,1.83,14.78,0.23,1.89,-1.86,-0.31,1.94,0,1.94,36,1980,0.01,43.26,64,39,901.39,223.61,159.92,53.19,5.64,0,6981.74,65.86,7.19,0
115,90,919.52,939.02,83,225000,30.47,5.51,2570,0.18,87.5,0.27,0.31,0.59,0.18,0.41,35.23,13.94,0.55,0.23,0.29,67.87,0,0.45,421.21,1.83,14.78,-0.63,3.77,-3.45,-0.38,2.17,0,2.17,24,1440,0.01,29.36,64,39,905.54,403.11,183.7,115.7,4.93,0,8070.76,65.89,7.15,0
117,65,1245.31,948.75,75,162500,35.09,4.53,2060,0.13,78.9,0.17,0.26,0.93,0.08,0.85,120.98,42.46,0.63,0.14,0.22,67.87,0,0.52,421.21,1.83,14.78,0.31,2.95,-3.01,-0.2,1.94,0,1.94,19,1080,0.01,26.11,64,39,824.62,223.61,134,54.91,6.15,0,5101.05,65.94,7.5,0
118,308,1313.18,791.35,61,770000,29.13,7.14,5880,0.24,131,0.27,0.31,0.58,0.11,0.48,43.09,19.81,0.52,0.23,0.28,67.87,0,0.43,421.21,1.83,14.78,-0.08,3.03,-3.29,-0.34,2.17,0,2.17,68,3780,0,44.9,64,39,1588.24,738.24,370.16,181.66,4.29,0,6636.3,65.87,7.63,0
125,76,1420.62,723.63,64,190000,27.39,7.52,3140,0.28,60.5,0.3,0.37,0.55,0.16,0.39,19.1,9.34,0.49,0.3,0.37,67.87,0,0.4,421.21,1.83,14.78,-0.58,3.06,-2.3,-0.56,2.17,0,2.17,39,2340,0.01,51.89,64,39,670.82,559.02,242.16,142.63,2.77,0,8797.42,65.86,7.77,0
128,76,508.12,258.49,63,190000,37.33,1.56,2410,0.04,78.8,0.06,0.07,0.1,0.03,0.07,1179.96,383.88,0.67,0.05,0.06,67.87,0,0.55,421.21,1.83,14.78,0.86,6.67,-1.25,-0.48,1.97,0,1.97,31,1620,0.01,30.57,64,39,827.65,316.23,156.92,77.05,5.27,0,19959.22,65.52,6.93,0
138,144,1341.72,78.22,110,360000,31.12,6.88,4650,0.22,77.4,0.22,0.28,0.56,0.12,0.45,86.5,20.89,0.56,0.2,0.27,67.87,0,0.46,421.21,1.83,14.78,0.5,2.94,-3.26,-0.11,1.99,0,1.99,53,2970,0.01,60.06,64,39,1691.89,254.95,147.3,60.43,11.49,1,6824.45,65.55,7.9,0
139,369,1333.13,45.04,104,922500,29.41,7.17,8630,0.24,106.9,0.27,0.35,0.83,0.08,0.75,52.15,21.63,0.53,0.22,0.29,67.87,0,0.43,421.21,1.83,14.78,0.18,3.35,-3.31,-0.37,2.24,0,2.24,98,5760,0.01,80.73,64,39,1443.09,1589.02,792.95,344.51,1.82,0,7160.2,65.53,7.9,0
140,109,1264.54,720.4,83,272500,29.83,6.88,2760,0.23,98.7,0.41,0.6,1.05,0.22,0.83,91.06,11.57,0.54,0.29,0.45,67.87,0,0.44,421.21,1.83,14.78,-0.8,3.07,-3.11,-0.12,2.17,0,2.17,29,1620,0.01,27.95,64,39,1104.54,300,184.09,79.26,6,0,6127.67,65.83,7.6,0
156,260,1080.89,833.29,111,650000,30.52,7.95,5680,0.26,114.4,0.23,0.28,0.5,0.14,0.36,35.63,16.26,0.55,0.23,0.27,67.87,0,0.45,421.21,1.83,14.78,0.21,2.86,-3.1,-0.3,2.17,0,2.17,71,3960,0.01,49.63,64,39,1820.03,632.46,307.02,161.45,5.93,0,4667.21,65.86,7.36,0
160,315,1007.46,660.54,109,787500,31.81,8.22,7170,0.26,109.8,0.23,0.27,0.49,0.12,0.37,68.46,19.16,0.57,0.22,0.27,67.87,0,0.47,421.21,1.83,14.78,0.14,2.94,-2.37,-0.29,2.18,0,2.18,75,4410,0.01,65.28,64,39,2008.11,743.3,369.87,136.71,5.43,0,6128.49,65.77,7.34,0
170,124,1111.45,519.26,73,310000,33.39,7.8,3010,0.23,103,0.19,0.23,0.41,0.1,0.32,74.36,35.97,0.6,0.17,0.21,67.87,0,0.49,421.21,1.83,14.78,-0.05,2.66,-3.13,-0.3,1.95,0,1.95,36,1890,0.01,29.23,64,39,838.15,427.2,265.47,99.13,3.16,0,5558.79,65.72,7.5,0
174,69,1126.26,276.09,53,172500,33.88,6.33,2490,0.19,69.3,0.21,0.24,0.4,0.13,0.27,47.7,21.71,0.61,0.19,0.24,67.87,0,0.5,421.21,1.83,14.78,0.54,6.05,-3.04,-0.39,1.97,0,1.97,33,1800,0.01,35.94,64,39,820.06,250,103.81,64.49,7.9,0,9098.69,65.61,7.6,0
175,211,1272.77,23.63,118,527500,29.9,8.19,4560,0.27,115.7,0.28,0.32,0.58,0.1,0.48,52.82,16.01,0.54,0.23,0.29,67.87,0,0.44,421.21,1.83,14.78,-0.14,3.85,-3.05,-0.19,2.01,0,2.01,62,3420,0.01,39.42,64,39,1185.33,626.5,305.5,130.87,3.88,0,8123.46,65.51,7.84,0
177,64,985.78,803.14,49,160000,31.53,5.9,1700,0.19,94.1,0.22,0.26,0.42,0.12,0.3,75.88,20.55,0.57,0.2,0.26,67.87,0,0.46,421.21,1.83,14.78,-0.22,2.69,-2.63,-0.45,1.94,0,1.94,18,990,0.01,18.06,64,39,851.47,212.13,119.66,66.99,7.12,0,5586.71,65.84,7.27,0
181,67,1092.67,871.49,80,167500,28.67,9.68,2290,0.34,73.1,0.36,0.39,0.56,0.19,0.38,29,8.5,0.52,0.32,0.4,67.87,0,0.42,421.21,1.83,14.78,3.01,15.05,-2.7,-0.34,2.17,0,2.17,25,1440,0.01,31.31,64,39,657.65,206.16,161.76,40.66,4.07,0,5105.63,65.88,7.36,0
186,136,973.9,773.49,77,340000,34.09,4.76,4120,0.14,82.5,0.14,0.17,0.35,0.08,0.27,298.91,49.87,0.61,0.13,0.17,67.87,0,0.5,421.21,1.83,14.78,-0.15,5.09,-2.78,-0.28,1.95,0,1.95,52,2970,0.01,49.92,64,39,982.34,522.02,293.72,147.36,3.34,0,6032.93,65.82,7.26,0
191,79,1130.27,819.86,57,197500,35.77,3.45,2790,0.1,70.8,0.11,0.13,0.22,0.07,0.15,149.3,71.32,0.64,0.1,0.13,67.87,0,0.53,421.21,1.83,14.78,-0.27,2.95,-2.98,-0.35,2.17,0,2.17,38,2160,0.01,39.41,64,39,1123.61,250,126.4,71.27,8.89,0,4880.84,65.86,7.42,0
192,162,1178.77,993.6,99,405000,34.73,6.88,4340,0.2,93.3,0.18,0.22,0.45,0.1,0.35,65.38,33.89,0.63,0.17,0.21,67.87,0,0.51,421.21,1.83,14.78,0.96,4.83,-3.36,-0.23,1.94,0,1.94,52,2970,0.01,46.51,64,39,1265.9,509.9,227.86,140.98,5.56,0,5606.99,65.95,7.42,0
